Symbol,DateTime,Open,High,Low,Close,Volume,RSI_RSI,MACD_MACD,MACD_MACD_Signal,MACD_MACD_Hist
AAPL,2021-06-16 08:02:00,127.3444,127.3836,127.3444,127.3836,1000,,,,
AAPL,2021-06-16 08:01:00,127.3248,127.3248,127.2855,127.3248,10250,,,,
AAPL,2021-06-16 08:00:00,127.0526,127.4719,127.0501,127.3346,50591,,,,
AAPL,2021-06-16 07:59:00,127.3934,127.3934,127.3934,127.3934,398,,,,
AAPL,2021-06-16 07:57:00,127.3934,127.3934,127.3934,127.3934,449,,,,
AAPL,2021-06-16 07:54:00,127.4121,127.4131,127.4121,127.4131,400,,,,
AAPL,2021-06-16 07:53:00,127.4229,127.4229,127.4131,127.4131,900,,,,
AAPL,2021-06-16 07:52:00,127.4327,127.4425,127.3836,127.4229,1330,,,,
AAPL,2021-06-16 07:51:00,127.4327,127.4523,127.4327,127.4523,1597,,,,
AAPL,2021-06-16 07:50:00,127.4621,127.4621,127.4327,127.4327,228,,,,
AAPL,2021-06-16 07:49:00,127.4425,127.4621,127.4327,127.4621,1310,,,,
AAPL,2021-06-16 07:47:00,127.4229,127.4229,127.4229,127.4229,505,,,,
AAPL,2021-06-16 07:46:00,127.4131,127.4131,127.3444,127.4033,3552,,,,
AAPL,2021-06-16 07:45:00,127.4131,127.4131,127.4131,127.4131,200,,,,
AAPL,2021-06-16 07:44:00,127.3934,127.4033,127.3934,127.4033,1671,,,,
AAPL,2021-06-16 07:43:00,127.4033,127.4033,127.3934,127.3934,790,,,,
AAPL,2021-06-16 07:42:00,127.4327,127.4327,127.4327,127.4327,100,,,,
AAPL,2021-06-16 07:41:00,127.4327,127.4327,127.4327,127.4327,1350,,,,
AAPL,2021-06-16 07:40:00,127.4033,127.4425,127.4033,127.4425,2932,,,,
AAPL,2021-06-16 07:39:00,127.4131,127.4131,127.3934,127.4033,889,,,,
AAPL,2021-06-16 07:38:00,127.3640,127.4033,127.3640,127.4033,700,,,,
AAPL,2021-06-16 07:37:00,127.3336,127.3336,127.3336,127.3336,100,,,,
AAPL,2021-06-16 07:35:00,127.3346,127.3346,127.3150,127.3150,1300,,,,
AAPL,2021-06-16 07:34:00,127.3738,127.3738,127.3640,127.3640,1600,,,,
AAPL,2021-06-16 07:33:00,127.3738,127.4033,127.3738,127.4033,3453,,,,
AAPL,2021-06-16 07:32:00,127.3542,127.3738,127.3542,127.3738,1231,,,,
AAPL,2021-06-16 07:31:00,127.3444,127.3542,127.3444,127.3542,585,,,,
AAPL,2021-06-16 07:30:00,127.3346,127.3346,127.3346,127.3346,300,,,,
