Symbol_x,DateTime,Open,High,Low,Close,Volume,RSI,MACD,MACD_Signal,MACD_Hist,title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment,Symbol_y
AAPL,2024-10-24 14:40:00,230.1315,230.1465,230.0766,230.1265,33531,49.4870,0.0043,0.0153,-0.0110,,,,,,,,,,,,,,
AAPL,2024-10-24 14:41:00,230.1265,230.2364,230.1265,230.1964,42117,56.3464,0.0088,0.0140,-0.0052,,,,,,,,,,,,,,
AAPL,2024-10-24 14:42:00,230.2264,230.2464,230.1565,230.1914,21752,55.7639,0.0118,0.0136,-0.0018,,,,,,,,,,,,,,
AAPL,2024-10-24 14:43:00,230.1864,230.1864,230.1115,230.1315,30539,49.1920,0.0093,0.0127,-0.0035,,,,,,,,,,,,,,
AAPL,2024-10-24 14:44:00,230.1465,230.1964,230.1465,230.1765,19052,53.6080,0.0107,0.0123,-0.0016,,,,,,,,,,,,,,
AAPL,2024-10-24 14:45:00,230.1815,230.1864,230.1307,230.1515,20262,50.9582,0.0098,0.0118,-0.0020,,,,,,,,,,,,,,
AAPL,2024-10-24 14:46:00,230.1468,230.1815,230.1165,230.1765,21930,53.4368,0.0109,0.0116,-0.0007,,,,,,,,,,,,,,
AAPL,2024-10-24 14:47:00,230.1665,230.1964,230.1515,230.1914,20011,54.9094,0.0129,0.0119,0.0010,,,,,,,,,,,,,,
AAPL,2024-10-24 14:48:00,230.1952,230.2364,230.1765,230.2342,18171,58.9031,0.0177,0.0130,0.0046,,,,,,,,,,,,,,
AAPL,2024-10-24 14:49:00,230.2264,230.3139,230.2065,230.2714,36837,62.0494,0.0242,0.0153,0.0089,,,,,,,,,,,,,,
AAPL,2024-10-24 14:50:00,230.2763,230.3063,230.1884,230.1944,35089,53.0040,0.0229,0.0168,0.0061,,,,,,,,,,,,,,
AAPL,2024-10-24 14:51:00,230.1964,230.2264,230.1864,230.1864,22982,52.1533,0.0210,0.0176,0.0033,,,,,,,,,,,,,,
AAPL,2024-10-24 14:52:00,230.1864,230.2264,230.1715,230.2264,16491,55.9592,0.0224,0.0186,0.0038,,,,,,,,,,,,,,
AAPL,2024-10-24 14:53:00,230.2164,230.2364,230.2064,230.2164,16180,54.7860,0.0225,0.0194,0.0031,,,,,,,,,,,,,,
AAPL,2024-10-24 14:54:00,230.1964,230.2014,230.1065,230.1844,38418,51.0942,0.0197,0.0194,0.0003,,,,,,,,,,,,,,
AAPL,2024-10-24 14:55:00,230.1668,230.2014,230.1265,230.1273,21008,45.2275,0.0128,0.0181,-0.0053,,,,,,,,,,,,,,
AAPL,2024-10-24 14:56:00,230.1315,230.1365,230.0965,230.1015,31454,42.8382,0.0052,0.0155,-0.0103,,,,,,,,,,,,,,
AAPL,2024-10-24 14:57:00,230.1015,230.1215,230.0766,230.0866,20803,41.4666,-0.0021,0.0120,-0.0141,,,,,,,,,,,,,,
AAPL,2024-10-24 14:58:00,230.0942,230.1265,230.0866,230.1065,28060,44.0393,-0.0061,0.0084,-0.0145,,,,,,,,,,,,,,
AAPL,2024-10-24 14:59:00,230.1082,230.2064,230.1065,230.2064,19037,54.7489,-0.0012,0.0065,-0.0077,,,,,,,,,,,,,,
AAPL,2024-10-24 15:00:00,230.1964,230.2064,230.0666,230.0866,33179,43.8933,-0.0070,0.0038,-0.0108,,,,,,,,,,,,,,
AAPL,2024-10-24 15:01:00,230.0916,230.0916,229.8868,229.9567,68182,35.6472,-0.0218,-0.0013,-0.0204,,,,,,,,,,,,,,
AAPL,2024-10-24 15:02:00,229.9507,230.0312,229.9307,230.0066,27713,40.2933,-0.0291,-0.0069,-0.0222,,,,,,,,,,,,,,
AAPL,2024-10-24 15:03:00,230.0116,230.0766,229.9867,230.0066,22993,40.2933,-0.0345,-0.0124,-0.0221,,,,,,,,,,,,,,
AAPL,2024-10-24 15:04:00,230.0166,230.0216,229.9117,229.9242,39865,35.4022,-0.0449,-0.0189,-0.0260,,,,,,,,,,,,,,
AAPL,2024-10-24 15:05:00,229.9167,229.9467,229.8668,229.9467,44167,37.6260,-0.0508,-0.0253,-0.0255,,,,,,,,,,,,,,
AAPL,2024-10-24 15:06:00,229.9717,230.1365,229.9717,230.0965,29533,49.9868,-0.0429,-0.0288,-0.0141,,,,,,,,,,,,,,
AAPL,2024-10-24 15:07:00,230.1065,230.1665,230.1015,230.1165,26566,51.3706,-0.0346,-0.0300,-0.0046,,,,,,,,,,,,,,
AAPL,2024-10-24 15:08:00,230.1315,230.1738,230.0866,230.1565,29072,54.1056,-0.0245,-0.0289,0.0044,,,,,,,,,,,,,,
AAPL,2024-10-24 15:09:00,230.1625,230.2763,230.1565,230.2763,38872,61.1625,-0.0067,-0.0244,0.0177,,,,,,,,,,,,,,
AAPL,2024-10-24 15:10:00,230.2863,230.3363,230.2863,230.3197,42032,63.3570,0.0107,-0.0174,0.0281,,,,,,,,,,,,,,
AAPL,2024-10-24 15:11:00,230.3213,230.3762,230.3063,230.3283,43312,63.7936,0.0249,-0.0090,0.0339,,,,,,,,,,,,,,
AAPL,2024-10-24 15:12:00,230.3263,230.3712,230.3063,230.3563,27315,65.2455,0.0380,0.0004,0.0376,,,,,,,,,,,,,,
AAPL,2024-10-24 15:13:00,230.3563,230.5560,230.3563,230.5460,76713,73.1218,0.0630,0.0129,0.0500,,,,,,,,,,,,,,
AAPL,2024-10-24 15:14:00,230.5424,230.5424,230.4062,230.4062,47012,61.9763,0.0707,0.0245,0.0462,,,,,,,,,,,,,,
AAPL,2024-10-24 15:15:00,230.3862,230.4326,230.3613,230.3962,39802,61.2581,0.0751,0.0346,0.0405,,,,,,,,,,,,,,
AAPL,2024-10-24 15:16:00,230.3962,230.4161,230.2863,230.3063,43348,55.0722,0.0705,0.0418,0.0287,,,,,,,,,,,,,,
AAPL,2024-10-24 15:17:00,230.2863,230.2863,230.1566,230.2064,52646,49.1350,0.0582,0.0451,0.0131,,,,,,,,,,,,,,
AAPL,2024-10-24 15:18:00,230.2163,230.2763,230.1864,230.2763,37369,52.9581,0.0534,0.0467,0.0067,,,,,,,,,,,,,,
AAPL,2024-10-24 15:19:00,230.2763,230.3662,230.2664,230.3363,36406,56.0101,0.0538,0.0481,0.0057,,,,,,,,,,,,,,
AAPL,2024-10-24 15:20:00,230.3363,230.3603,230.2863,230.3163,53280,54.7353,0.0520,0.0489,0.0031,,,,,,,,,,,,,,
AAPL,2024-10-24 15:21:00,230.3263,230.4262,230.3263,230.3847,30068,58.2409,0.0554,0.0502,0.0052,,,,,,,,,,,,,,
AAPL,2024-10-24 15:22:00,230.3812,230.4261,230.3063,230.3092,33441,53.3318,0.0514,0.0504,0.0010,,,,,,,,,,,,,,
AAPL,2024-10-24 15:23:00,230.3063,230.3063,230.2314,230.2763,31974,51.3051,0.0451,0.0494,-0.0043,,,,,,,,,,,,,,
AAPL,2024-10-24 15:24:00,230.2664,230.2813,230.2264,230.2763,25935,51.3051,0.0396,0.0474,-0.0078,,,,,,,,,,,,,,
AAPL,2024-10-24 15:25:00,230.2853,230.3662,230.2763,230.3662,40621,56.5443,0.0420,0.0463,-0.0043,,,,,,,,,,,,,,
AAPL,2024-10-24 15:26:00,230.3563,230.3712,230.2763,230.2984,28739,51.9987,0.0381,0.0447,-0.0066,,,,,,,,,,,,,,
AAPL,2024-10-24 15:27:00,230.2963,230.3463,230.2763,230.2938,28924,51.6955,0.0341,0.0426,-0.0084,,,,,,,,,,,,,,
AAPL,2024-10-24 15:28:00,230.2863,230.2913,230.2464,230.2664,40283,49.8251,0.0285,0.0398,-0.0113,,,,,,,,,,,,,,
AAPL,2024-10-24 15:29:00,230.2565,230.3063,230.2464,230.2763,38158,50.5261,0.0245,0.0367,-0.0122,,,,,,,,,,,,,,
AAPL,2024-10-24 15:30:00,230.2813,230.2863,230.1864,230.2064,43291,45.7117,0.0156,0.0325,-0.0169,,,,,,,,,,,,,,
AAPL,2024-10-24 15:31:00,230.2064,230.3463,230.2064,230.3063,45266,52.6525,0.0163,0.0293,-0.0129,,,,,,,,,,,,,,
AAPL,2024-10-24 15:32:00,230.3063,230.4561,230.2963,230.3163,56993,53.2956,0.0176,0.0269,-0.0094,,,,,,,,,,,,,,
AAPL,2024-10-24 15:33:00,230.3163,230.3163,230.1964,230.2963,43957,51.7808,0.0167,0.0249,-0.0082,,,,,,,,,,,,,,
AAPL,2024-10-24 15:34:00,230.2963,230.3662,230.2863,230.3563,38225,55.8361,0.0206,0.0240,-0.0034,,,,,,,,,,,,,,
AAPL,2024-10-24 15:35:00,230.3613,230.3762,230.2464,230.2763,55243,49.8199,0.0171,0.0226,-0.0055,,,,,,,,,,,,,,
AAPL,2024-10-24 15:36:00,230.2763,230.3762,230.2564,230.3759,29766,56.1596,0.0221,0.0225,-0.0004,,,,,,,,,,,,,,
AAPL,2024-10-24 15:37:00,230.3662,230.4112,230.3363,230.4062,67303,57.9004,0.0282,0.0237,0.0045,,,,,,,,,,,,,,
AAPL,2024-10-24 15:38:00,230.4061,230.4162,230.3563,230.3563,40186,54.0840,0.0286,0.0247,0.0040,,,,,,,,,,,,,,
AAPL,2024-10-24 15:39:00,230.3463,230.4661,230.3463,230.3662,46386,54.7267,0.0294,0.0256,0.0038,,,,,,,,,,,,,,
AAPL,2024-10-24 15:40:00,230.3564,230.3762,230.2064,230.2264,46304,45.1896,0.0186,0.0242,-0.0056,,,,,,,,,,,,,,
AAPL,2024-10-24 15:41:00,230.2264,230.2464,230.2064,230.2364,41351,45.9146,0.0107,0.0215,-0.0108,,,,,,,,,,,,,,
AAPL,2024-10-24 15:42:00,230.2364,230.2514,230.0766,230.0766,62582,37.3920,-0.0084,0.0155,-0.0239,,,,,,,,,,,,,,
AAPL,2024-10-24 15:43:00,230.0866,230.0965,229.9667,230.0566,54487,36.4804,-0.0248,0.0075,-0.0323,,,,,,,,,,,,,,
AAPL,2024-10-24 15:44:00,230.0516,230.2164,230.0416,230.1964,57246,46.3414,-0.0263,0.0007,-0.0270,,,,,,,,,,,,,,
AAPL,2024-10-24 15:45:00,230.2064,230.2863,230.1964,230.2164,53346,47.5931,-0.0255,-0.0045,-0.0210,,,,,,,,,,,,,,
AAPL,2024-10-24 15:46:00,230.2264,230.3063,230.2114,230.2464,56126,49.4962,-0.0222,-0.0081,-0.0142,,,,,,,,,,,,,,
AAPL,2024-10-24 15:47:00,230.2564,230.3537,230.2564,230.3363,66252,54.7991,-0.0122,-0.0089,-0.0033,,,,,,,,,,,,,,
AAPL,2024-10-24 15:48:00,230.3463,230.4062,230.2664,230.2863,68478,51.5600,-0.0082,-0.0088,0.0005,,,,,,,,,,,,,,
AAPL,2024-10-24 15:49:00,230.2863,230.3463,230.2564,230.3163,40735,53.3420,-0.0026,-0.0075,0.0049,,,,,,,,,,,,,,
AAPL,2024-10-24 15:50:00,230.3563,230.5261,230.3313,230.3463,250948,55.1201,0.0042,-0.0052,0.0094,,,,,,,,,,,,,,
AAPL,2024-10-24 15:51:00,230.3363,230.4661,230.3363,230.4162,61279,59.0421,0.0150,-0.0012,0.0162,,,,,,,,,,,,,,
AAPL,2024-10-24 15:52:00,230.4262,230.4632,230.3862,230.4012,50462,57.8749,0.0222,0.0035,0.0187,,,,,,,,,,,,,,
AAPL,2024-10-24 15:53:00,230.4062,230.4300,230.2863,230.3364,75147,52.9937,0.0224,0.0073,0.0151,,,,,,,,,,,,,,
AAPL,2024-10-24 15:54:00,230.3363,230.5560,230.2963,230.4761,168534,60.6903,0.0334,0.0125,0.0209,,,,,,,,,,,,,,
AAPL,2024-10-24 15:55:00,230.4761,230.4861,230.3163,230.4162,131429,56.4233,0.0369,0.0174,0.0195,,,,,,,,,,,,,,
AAPL,2024-10-24 15:56:00,230.4162,230.4162,230.2863,230.3213,106814,50.3833,0.0316,0.0202,0.0114,,,,,,,,,,,,,,
AAPL,2024-10-24 15:57:00,230.3263,230.3712,230.2763,230.3313,125511,50.9782,0.0279,0.0218,0.0062,,,,,,,,,,,,,,
AAPL,2024-10-24 15:58:00,230.3413,230.4561,230.3163,230.3662,154611,53.0977,0.0275,0.0229,0.0046,,,,,,,,,,,,,,
AAPL,2024-10-24 15:59:00,230.3762,230.4561,230.2264,230.3163,459895,49.7860,0.0229,0.0229,-0.0000,,,,,,,,,,,,,,
AAPL,2024-10-24 16:00:00,230.3163,230.5460,230.2609,230.3373,10969350,51.1637,0.0207,0.0225,-0.0018,,,,,,,,,,,,,,
AAPL,2024-10-24 16:01:00,230.3163,230.3812,230.3163,230.3563,161067,52.4353,0.0202,0.0220,-0.0018,,,,,,,,,,,,,,
AAPL,2024-10-24 16:02:00,230.3163,230.3563,230.3163,230.3163,95498,49.5125,0.0164,0.0209,-0.0045,,,,,,,,,,,,,,
AAPL,2024-10-24 16:03:00,230.3163,230.3363,230.2564,230.3163,244046,49.5125,0.0133,0.0194,-0.0061,,,,,,,,,,,,,,
AAPL,2024-10-24 16:04:00,230.3163,230.3563,230.3063,230.3163,9767,49.5125,0.0107,0.0176,-0.0070,,,,,,,,,,,,,,
AAPL,2024-10-24 16:05:00,230.3353,230.3363,230.2564,230.3163,4181,49.5125,0.0085,0.0158,-0.0073,,,,,,,,,,,,,,
AAPL,2024-10-24 16:06:00,230.3163,234.4118,230.2763,230.3163,1734,49.5125,0.0067,0.0140,-0.0073,,,,,,,,,,,,,,
AAPL,2024-10-24 16:07:00,230.2763,230.5161,230.2763,230.4312,5503,59.0243,0.0144,0.0141,0.0003,,,,,,,,,,,,,,
AAPL,2024-10-24 16:08:00,230.3463,230.4424,230.2963,230.3358,4154,50.5134,0.0126,0.0138,-0.0011,,,,,,,,,,,,,,
AAPL,2024-10-24 16:09:00,230.3263,230.3762,230.3163,230.3413,7158,50.9520,0.0116,0.0133,-0.0018,,,,,,,,,,,,,,
AAPL,2024-10-24 16:10:00,230.3463,230.3563,230.3163,230.3560,3548,52.1722,0.0117,0.0130,-0.0013,,,,,,,,,,,,,,
AAPL,2024-10-24 16:11:00,230.3563,230.3563,230.2464,230.3290,2391,49.7253,0.0096,0.0123,-0.0027,,,,,,,,,,,,,,
AAPL,2024-10-24 16:12:00,230.3263,230.3563,230.3163,230.3563,1442,52.1681,0.0100,0.0119,-0.0019,,,,,,,,,,,,,,
AAPL,2024-10-24 16:13:00,230.3413,230.3463,230.2464,230.2963,399,46.7873,0.0054,0.0106,-0.0052,,,,,,,,,,,,,,
AAPL,2024-10-24 16:14:00,230.2464,230.3463,230.2464,230.2963,228,46.7873,0.0018,0.0088,-0.0071,,,,,,,,,,,,,,
AAPL,2024-10-24 16:15:00,230.2963,230.3463,230.2464,230.3463,1876,51.6110,0.0029,0.0076,-0.0048,,,,,,,,,,,,,,
AAPL,2024-10-24 16:16:00,230.3463,230.3463,230.2464,230.3113,361,48.3097,0.0009,0.0063,-0.0054,,,,,,,,,,,,,,
AAPL,2024-10-24 16:17:00,230.2963,230.3363,230.2863,230.3113,107906,48.3097,-0.0006,0.0049,-0.0055,,,,,,,,,,,,,,
AAPL,2024-10-24 16:18:00,230.2863,230.3063,230.2464,230.2714,92,44.5341,-0.0050,0.0029,-0.0079,,,,,,,,,,,,,,
AAPL,2024-10-24 16:19:00,230.2763,230.2963,230.2714,230.2963,1134,47.3060,-0.0064,0.0010,-0.0075,,,,,,,,,,,,,,
AAPL,2024-10-24 16:20:00,230.2763,230.3163,230.2464,230.2714,216857,44.8901,-0.0094,-0.0011,-0.0084,,,,,,,,,,,,,,
AAPL,2024-10-24 16:21:00,230.2763,230.4062,230.2686,230.3413,1928,52.2443,-0.0061,-0.0021,-0.0040,,,,,,,,,,,,,,
AAPL,2024-10-24 16:22:00,230.3263,230.3563,230.3263,230.3363,388,51.7135,-0.0038,-0.0024,-0.0014,,,,,,,,,,,,,,
AAPL,2024-10-24 16:23:00,230.3563,230.3563,230.3340,230.3363,938,51.7135,-0.0020,-0.0023,0.0003,,,,,,,,,,,,,,
AAPL,2024-10-24 16:24:00,230.3363,230.3563,230.3263,230.3413,1270,52.2759,-0.0001,-0.0019,0.0018,,,,,,,,,,,,,,
AAPL,2024-10-24 16:25:00,230.3363,230.3563,230.3213,230.3563,2784,54.0065,0.0025,-0.0010,0.0035,,,,,,,,,,,,,,
AAPL,2024-10-24 16:26:00,230.3413,230.3563,230.3263,230.3563,269,54.0065,0.0046,0.0001,0.0045,,,,,,,,,,,,,,
AAPL,2024-10-24 16:27:00,230.3563,230.3563,230.3363,230.3413,308,51.8268,0.0049,0.0011,0.0038,,,,,,,,,,,,,,
AAPL,2024-10-24 16:28:00,230.3413,230.4062,230.3263,230.3962,7657,58.4489,0.0095,0.0028,0.0068,,,,,,,,,,,,,,
AAPL,2024-10-24 16:29:00,230.3962,230.4062,230.3762,230.4062,1761,59.5379,0.0138,0.0050,0.0088,,,,,,,,,,,,,,
AAPL,2024-10-24 16:30:00,230.3962,230.4062,230.3762,230.3912,571,57.1195,0.0158,0.0071,0.0087,,,,,,,,,,,,,,
AAPL,2024-10-24 16:31:00,230.3762,230.4062,230.3163,230.3912,905,57.1195,0.0172,0.0092,0.0081,,,,,,,,,,,,,,
AAPL,2024-10-24 16:32:00,230.3862,230.3962,230.3464,230.3464,195,50.0603,0.0145,0.0102,0.0043,,,,,,,,,,,,,,
AAPL,2024-10-24 16:33:00,230.3662,230.3662,230.3463,230.3564,1534,51.4980,0.0131,0.0108,0.0023,,,,,,,,,,,,,,
AAPL,2024-10-24 16:34:00,230.3563,230.3662,230.3563,230.3563,63,51.4820,0.0118,0.0110,0.0008,,,,,,,,,,,,,,
AAPL,2024-10-24 16:35:00,230.3613,230.3662,230.3163,230.3563,244,51.4820,0.0106,0.0109,-0.0003,,,,,,,,,,,,,,
AAPL,2024-10-24 16:36:00,230.3563,230.3762,230.3463,230.3712,1308,53.9642,0.0108,0.0109,-0.0001,,,,,,,,,,,,,,
AAPL,2024-10-24 16:37:00,230.3762,230.3762,230.3063,230.3264,844,46.3244,0.0072,0.0102,-0.0029,,,,,,,,,,,,,,
AAPL,2024-10-24 16:38:00,230.3263,230.3563,230.3163,230.3363,1153,48.0701,0.0051,0.0091,-0.0040,,,,,,,,,,,,,,
AAPL,2024-10-24 16:39:00,230.3363,230.3463,230.2564,230.3063,13356,43.4577,0.0010,0.0075,-0.0065,,,,,,,,,,,,,,
AAPL,2024-10-24 16:40:00,230.2664,230.3463,230.2664,230.3063,42,43.4577,-0.0022,0.0056,-0.0078,,,,,,,,,,,,,,
AAPL,2024-10-24 16:41:00,230.3463,230.3463,230.2564,230.2813,189896,39.7697,-0.0067,0.0031,-0.0098,,,,,,,,,,,,,,
AAPL,2024-10-24 16:42:00,230.3063,230.3063,230.2664,230.2664,602,37.7023,-0.0113,0.0002,-0.0115,,,,,,,,,,,,,,
AAPL,2024-10-24 16:43:00,230.2464,230.2763,230.2144,230.2564,876,36.3458,-0.0156,-0.0029,-0.0127,,,,,,,,,,,,,,
AAPL,2024-10-24 16:44:00,230.2464,230.2763,230.1765,230.2264,3925,32.5609,-0.0212,-0.0066,-0.0146,,,,,,,,,,,,,,
AAPL,2024-10-24 16:45:00,230.1864,230.2364,230.1765,230.1765,389,27.4333,-0.0293,-0.0111,-0.0182,,,,,,,,,,,,,,
AAPL,2024-10-24 16:46:00,230.2364,230.2364,230.1765,230.1964,90,32.0432,-0.0337,-0.0156,-0.0181,,,,,,,,,,,,,,
AAPL,2024-10-24 16:47:00,230.1964,230.2164,230.1765,230.1765,1392,29.9914,-0.0384,-0.0202,-0.0182,,,,,,,,,,,,,,
AAPL,2024-10-24 16:48:00,230.2164,230.2164,230.1765,230.2164,1314,38.4765,-0.0384,-0.0238,-0.0146,,,,,,,,,,,,,,
AAPL,2024-10-24 16:49:00,230.1964,230.2164,230.1765,230.1964,772,36.1193,-0.0396,-0.0270,-0.0126,,,,,,,,,,,,,,
AAPL,2024-10-24 16:50:00,230.2064,230.2364,230.1964,230.2364,209,43.5660,-0.0369,-0.0290,-0.0079,,,,,,,,,,,,,,
AAPL,2024-10-24 16:51:00,230.2364,230.2364,230.1765,230.2064,43,39.8170,-0.0368,-0.0305,-0.0062,,,,,,,,,,,,,,
AAPL,2024-10-24 16:52:00,230.2264,230.2364,230.2064,230.2264,47,43.3188,-0.0346,-0.0314,-0.0033,,,,,,,,,,,,,,
AAPL,2024-10-24 16:53:00,230.2264,230.2364,230.2064,230.2361,162,44.9906,-0.0318,-0.0315,-0.0004,,,,,,,,,,,,,,
AAPL,2024-10-24 16:54:00,230.2264,230.2364,230.2064,230.2364,151,45.0446,-0.0292,-0.0310,0.0018,,,,,,,,,,,,,,
AAPL,2024-10-24 16:55:00,230.2064,230.2264,230.2064,230.2214,18,42.7837,-0.0280,-0.0304,0.0024,,,,,,,,,,,,,,
AAPL,2024-10-24 16:56:00,230.2364,230.2364,230.2164,230.2364,74,45.7179,-0.0256,-0.0294,0.0039,,,,,,,,,,,,,,
AAPL,2024-10-24 16:57:00,230.2164,230.2264,230.1765,230.2264,270,44.0944,-0.0242,-0.0284,0.0042,,,,,,,,,,,,,,
AAPL,2024-10-24 16:58:00,230.2264,230.2264,230.1765,230.2264,40,44.0944,-0.0228,-0.0273,0.0045,,,,,,,,,,,,,,
AAPL,2024-10-24 16:59:00,230.2264,230.3163,230.2014,230.2264,60958,44.0944,-0.0214,-0.0261,0.0047,,,,,,,,,,,,,,
AAPL,2024-10-24 17:00:00,230.2064,230.2264,230.2014,230.2164,91,42.2218,-0.0210,-0.0251,0.0041,,,,,,,,,,,,,,
AAPL,2024-10-24 17:01:00,230.2264,230.2264,230.1765,230.1914,3000,37.8896,-0.0223,-0.0245,0.0022,,,,,,,,,,,,,,
AAPL,2024-10-24 17:02:00,230.1864,230.2264,230.1765,230.1777,1577,35.7114,-0.0242,-0.0245,0.0002,,,,,,,,,,,,,,
AAPL,2024-10-24 17:03:00,230.1765,230.2164,230.1665,230.2164,2373,45.2428,-0.0224,-0.0240,0.0017,,,,,,,,,,,,,,
AAPL,2024-10-24 17:04:00,230.1914,230.2164,230.1914,230.2064,64,43.4547,-0.0214,-0.0235,0.0021,,,,,,,,,,,,,,
AAPL,2024-10-24 17:05:00,230.1864,230.1914,230.1665,230.1864,64,40.0456,-0.0221,-0.0232,0.0012,,,,,,,,,,,,,,
AAPL,2024-10-24 17:06:00,230.2164,230.2164,230.1765,230.2164,118,46.7889,-0.0199,-0.0226,0.0027,,,,,,,,,,,,,,
AAPL,2024-10-24 17:07:00,230.1864,230.2164,230.1665,230.1665,33,38.9299,-0.0220,-0.0225,0.0005,,,,,,,,,,,,,,
AAPL,2024-10-24 17:08:00,230.1665,230.1914,230.1665,230.1914,13,43.9952,-0.0214,-0.0222,0.0009,,,,,,,,,,,,,,
AAPL,2024-10-24 17:09:00,230.1864,230.1914,230.1665,230.1864,220,43.2230,-0.0210,-0.0220,0.0010,,,,,,,,,,,,,,
AAPL,2024-10-24 17:10:00,230.1665,230.1964,230.1665,230.1765,66,41.6486,-0.0213,-0.0219,0.0005,,,,,,,,,,,,,,
AAPL,2024-10-24 17:11:00,230.1765,230.1864,230.1665,230.1665,207,40.0765,-0.0221,-0.0219,-0.0002,,,,,,,,,,,,,,
AAPL,2024-10-24 17:12:00,230.1864,230.1864,230.1665,230.1765,283,42.4173,-0.0217,-0.0219,0.0002,,,,,,,,,,,,,,
AAPL,2024-10-24 17:13:00,230.1665,230.1864,230.1665,230.1765,247,42.4173,-0.0211,-0.0217,0.0006,,,,,,,,,,,,,,
AAPL,2024-10-24 17:14:00,230.1765,230.1864,230.1665,230.1765,203,42.4173,-0.0204,-0.0215,0.0010,,,,,,,,,,,,,,
AAPL,2024-10-24 17:15:00,230.1864,230.1864,230.1665,230.1765,23,42.4173,-0.0196,-0.0211,0.0015,,,,,,,,,,,,,,
AAPL,2024-10-24 17:16:00,230.1765,230.1765,230.1665,230.1765,183,42.4173,-0.0188,-0.0206,0.0018,,,,,,,,,,,,,,
AAPL,2024-10-24 17:17:00,230.1765,230.1765,230.1265,230.1565,2711,38.1051,-0.0195,-0.0204,0.0009,,,,,,,,,,,,,,
AAPL,2024-10-24 17:18:00,230.1565,230.1565,230.1265,230.1465,138,36.1275,-0.0207,-0.0205,-0.0002,,,,,,,,,,,,,,
AAPL,2024-10-24 17:19:00,230.1565,230.1565,230.0666,230.1115,492,30.2166,-0.0241,-0.0212,-0.0029,,,,,,,,,,,,,,
AAPL,2024-10-24 17:20:00,230.1565,230.1565,230.0965,230.1115,39,30.2166,-0.0265,-0.0223,-0.0043,,,,,,,,,,,,,,
AAPL,2024-10-24 17:21:00,230.1065,230.1165,230.0666,230.1165,38,32.0583,-0.0277,-0.0234,-0.0044,,,,,,,,,,,,,,
AAPL,2024-10-24 17:22:00,230.1115,230.1565,230.0666,230.1553,1455,44.3355,-0.0253,-0.0237,-0.0015,,,,,,,,,,,,,,
AAPL,2024-10-24 17:23:00,230.1565,230.1565,230.0666,230.1115,299,36.3501,-0.0265,-0.0243,-0.0022,,,,,,,,,,,,,,
AAPL,2024-10-24 17:24:00,230.0666,230.1565,230.0666,230.1115,330,36.3501,-0.0272,-0.0249,-0.0023,,,,,,,,,,,,,,
AAPL,2024-10-24 17:25:00,230.1565,230.1565,230.0965,230.0965,163,33.9233,-0.0287,-0.0256,-0.0030,,,,,,,,,,,,,,
AAPL,2024-10-24 17:26:00,230.1165,230.1565,230.0766,230.1065,165,36.9456,-0.0287,-0.0262,-0.0024,,,,,,,,,,,,,,
AAPL,2024-10-24 17:27:00,230.1065,230.1565,230.0666,230.1565,17,49.4061,-0.0243,-0.0259,0.0015,,,,,,,,,,,,,,
AAPL,2024-10-24 17:28:00,230.0666,230.1365,230.0566,230.0666,875,35.7221,-0.0279,-0.0263,-0.0016,,,,,,,,,,,,,,
AAPL,2024-10-24 17:29:00,230.0666,230.0666,229.9967,230.0316,110,32.0091,-0.0331,-0.0276,-0.0055,,,,,,,,,,,,,,
AAPL,2024-10-24 17:30:00,230.0316,230.0666,229.9967,229.9967,764,28.7869,-0.0396,-0.0300,-0.0096,,,,,,,,,,,,,,
AAPL,2024-10-24 17:31:00,229.9967,229.9967,229.8469,229.9217,2857,23.3601,-0.0502,-0.0341,-0.0162,,,,,,,,,,,,,,
AAPL,2024-10-24 17:32:00,229.8668,229.9917,229.7569,229.9917,2860,35.5687,-0.0524,-0.0377,-0.0147,,,,,,,,,,,,,,
AAPL,2024-10-24 17:33:00,230.2064,230.2064,229.7769,229.8758,156,27.6953,-0.0627,-0.0427,-0.0200,,,,,,,,,,,,,,
AAPL,2024-10-24 17:34:00,229.9867,230.3163,229.7769,229.9667,1077850,39.0866,-0.0629,-0.0467,-0.0161,,,,,,,,,,,,,,
AAPL,2024-10-24 17:35:00,230.0366,230.1964,229.9867,229.9867,17,41.2764,-0.0607,-0.0495,-0.0111,,,,,,,,,,,,,,
AAPL,2024-10-24 17:36:00,229.9867,230.1963,229.7769,229.7769,35,29.3470,-0.0750,-0.0546,-0.0204,,,,,,,,,,,,,,
AAPL,2024-10-24 17:37:00,229.9467,230.1964,229.7769,229.9467,14,43.5660,-0.0718,-0.0581,-0.0137,,,,,,,,,,,,,,
AAPL,2024-10-24 17:38:00,229.9867,230.1964,229.9467,229.9867,115,46.3043,-0.0653,-0.0595,-0.0058,,,,,,,,,,,,,,
AAPL,2024-10-24 17:39:00,229.9467,230.1964,229.9167,229.9867,18,46.3043,-0.0595,-0.0595,0.0000,,,,,,,,,,,,,,
AAPL,2024-10-24 17:40:00,229.9867,229.9867,229.9467,229.9767,33,45.6619,-0.0550,-0.0586,0.0036,,,,,,,,,,,,,,
AAPL,2024-10-24 17:41:00,230.1864,230.1864,229.7469,229.9717,21,45.3233,-0.0513,-0.0571,0.0058,,,,,,,,,,,,,,
